comments
Bro 1929 lo kadha edivin habul ie thoery ni balaparichindi
yademledh
Anna super
Hi anna
Its amazing bro
Ok
mark hughes a herbal Life  Founder story please
Thank you so much bro☺️I'm student of 9th class i learned so much from this☺️ma teacher kanna bhaga explain chesaru
Bindhuvu anta emiti
Excellent 👍
Anna super nova jariginappudu manam Levu kada.alantidi Hubble telescope Ela vacchindhi
Nice explanation...you did well
So aa anuvu Ela puttindo scientific gaa prove avvali
కృతజ్ఞతలు సర్ ❤👍.
Sir naku oka dought mana Earth meedha ye kakunda migilina space lo kuda elements kuda untayaaa..... 🤔
Sir baga chepparu evanni meekela thelusu
ఇదంతా ఎక్కడ చదివవావ్ బ్రో చెప్పు
Very good information. How small we know  about  this universe.
Universe anedhi yeppudo vundhi but manam evolve avvatam late
Anna oka sari Einstein cheppadu gaa anna light speed aa uanvirsal speed ani malli big bang ala light speed kante Speed gaa velthundhi b🤔
ఐన్ స్టీన్  ఈ యూనివర్స్ లో  ఏ పార్టికల్ కూడా లైట్ స్పీడ్ కంటే వేగంగా ప్రయాణించదు అని చెప్పాడు. కానీ bigbang అంటే స్పేస్ విస్తరించడం స్పేస్ అనేది పార్టికల్ కాదు. అది only పార్టికల్స్ కి మాత్రమే apply అవుతుంది
DHONI GURINCHI VIDEO CHEYY ANNA PLEASE
He is greater than scientist
I had very curiosity on next episode while I was listening the first episode. I learned many things from the first episode which I was not listened ever before. thank you
Anna * Universe  facts * uplode చెయ్యవా plzz 🙏🙏🙏🙏
మీ ముందు హైదరాబాద్ పబ్లిక్ స్కూల్ టీచర్స్ కూడా తక్కువే బ్రో..
"మనిషి తాను అర్ధం చేసుకోలేని ప్రాక్రుతిక విషయాలన్నీ ఒక అతీతశక్తివల్ల(దేవుడు)వల్ల జరుగుతున్నాయని భావిస్తాడు,కొండొకచో నమ్ముతాడు,ఇలా ఎంతకాలం నడుస్తుందోమరి!"
Vedam lo ni Nasadiya suktham lo ee vidhamaina Srushti vidhaname cheppabadindhi!!
Background music taggi
Anna god vs science Pls video chey bro  🙏🙏🙏
Telugu badilo telugulo coment type cheyyandi English enduku telugulo cheppadam rada ...falthugallu
Anna nuvvu super anna chala baga cheppav
Modalu teliyakunda modalupettaru. Aa teliyanidi edo ade God. Devuni telusukovadam science ku sadhyam kadu. Endukante aa science kuda aa devuni lo oka gunamu.
Super
వండర్ వీడియో..👍👍👍👍👍
What is the hubble telescope
Big bang antey praeludu antey shabdhan maha vispotanam ala kaligindho cheptha vinu Okkasari bible chudu ఆదికాండం 1అధ్యాయం 2అధ్యాయాలు చదువు ఆ మహా విస్పోటనం దేవుని మాట వలన ఈ విశ్వం కలిగింది
read from the holy Bible the first five chapters of genesis the first book of the holy Bible in the old testament.only that is true. all the other theories are false. God bless you.
read from th
God have are not
Super
Say about milky way galaxy middle point
Hi Anna Manama night A andhuku padokovali manaki  and rain padthunapudu mairupulu andhuku vastha E and mana nails andhuku parugutae  and mana brain andhuku computer la panichysthundi Anna please ni phone number petu please anna
Thanks
Super question anna
God is beyond science.
Big ban jariginappudu manushulu putteledhu kada mari photos elatesaru
Wow super video😍😍😘😘😘😭
And hanuma also
Plz do a video about ravana is he still alive
Asalu emi leni sunyam ela undhi bro asalu enduku undhi
"ee  bhumi meedha manishi kakaunda kotla rakaala jathula jeevalu unnai, oka manishe ee devidu ane fictional character ni nmmuthunnadu, manakann mundhu pittuna jathulu chaala unnai mari avi bhathukuthunnai ga"
"Sir, Elage devudu elag vachhado chepthara Plse"
"First quote nachaledhu, but nice explanation"
Explain is very interesting
��👏👏
'1/10laks vathu timelo 60 billion miles 'aunnaru. auntey kanthe vegam kantey yekkuva kadha? is it possible?
What are your guidelines ? Without independence I don’t want to comment .  Maybe you don’t care for my comment .  Who gave you the liberty to publish this article ?  There is no truth in this article . I am ready to prove . I am challenging the World .  Is there any one to accept my challenge ? Conditions apply .
ఎవడు చెప్పాడు నీకు దేవుడు చేశాడు ఈ సృష్టి ని
"Thank you brother it's true 🤝 I believe that God exists, so whatever I ask for, I get it In the Bible it says that those who have not seen and believed are blessed, but God is sure. Don't get it wrong"
"@CSI CHURCH VEMPALLI Ok, but what I'm saying mean, whenever we follow something without logic, then we lose our own thinking capability."
"@GS They asked if there are any proofs, but it is known that there is a Bible 🤝"
"@GSbrother  If you believe, I know how much you believe, I told you why"
@CSI CHURCH VEMPALLI Is it just your belief? Or do you have any evidence for that?
Adimanaviku sambandinchi video cheyandi
Arya.  Deven
"Naku ippude clarity vachindi god ante extraterrestrial 👽 ave manaki puranalu,devulluga actors ga avatarinchai human race ki kavalsini information ni icchai and vati secrets matram manaku ivvala"
Why the Big Bang as increased
What is come the big bag
విశ్వం చివరిదాక వెళ్ళాక దాని అవతల ఏమి వుంటుంది ??🔥😭😀😀
big bang పుట్టక ముందు ఏమి వుండేది...? బిగ్ బ్యాంగ్ ఎక్కడనుండి స్టార్ట్ అయింది🔥?
Kk
Poollish x plain
కానీ దేనికీ సాక్ష్యం లేదు.. అంతా నమ్మకమే
your  good
Big bang theory is proposed by ptolamy
stares endhuku ralipothunnattu kanapduthia anna diniki  answer evvandi plz
## super anna
యణువు/పరమాణువులు  (3 భాగంలు). కణం/శుక్లకణాలు (౩భాగంలు) చలన వైరుధ్యం కేంధ్రములో చేరడం వచ్చిన సమస్య జీవి/ఖగోళం (భూమి/బ్రహ్మండలం) నివాసం (స్థిర/వలస) విశ్వరాశి వుత్పదానంలో జీవనంలో వైరుధ్య వైసమ్యం  విశ్వరాశి నిర్మాణం.(వుష్టం/కాంతి× శీతలం/పొగ్గ చీకటి) సూక్ష్మ యణు సమోహం  విశ్వవ్యాప్తి
Can someone send me the link to the English version
"Bro shunyam lo oka anuvu vachi peddadai big bang jarigindi anukunnappudu,God thananthata thane unnadu ani anukova...?"
ఈ విశ్వాన్ని నడిపించే శక్తినే మనం దేవుడు అనుకున్నట్లయితే దేవుడు తనంతట తాను వచ్చినట్లే
Bro astral projection explain cheyandi plsss
Is god it's very Power Full
Super  information  bro
Bro you are Dhanudino bro
��🌹🙏🌹🌹
Ante maanavudukooda thananthata thaanu janminchinattenaa
No Jesus is created✝️✝️
Jesus పుట్టి 2000 సంవత్సరాలు అయింది అంటారు కదా అంటే అంతకు ముందు ఈ యూనివర్స్ లేదా?
Who is watching this video again in 2022
I like your voice and  Video is superb
What is the series. I should  watch  next  video immediately. Byeeeeeee.
Yes
Biographies inka thiyi anna
Annayya universe lo unde satellites ki asteroids laantivi tagalava......???
Anna asalu big bang ani peru andhuku petturu.....
It is totally hypothesis😒
"Devudu ani namme  vaallaku idhi vinipiyyali ardham kaadhu vaallaki , endhukante ee nijaanni oppukune dhairyam vallaku undadhu, ee vishwam yentha pedhadho kooda thelidhu, soura kutumbam antene thelidhu, gravity, space time ivi thelivu paapam"
Oxygen O2 trees nunchi vasthadi kada mastaru
Awesome video brother🔥
Bro 1 year history of earth gurinchi video cheyandi
We need more about universe
"Annaya natural thayarainavi ante rocks,trees,water vastayi kaani manam kuda natural gane    thayaru avvam gaa  Pls reply me fast , my brain is bursting"
Brother the God had no birth that is a god aa binduvuni devude putinchadu manushulam kabatti manaki puttuka vuntundhi kani devudiki puttuka vundadhu
Tq  sir
BRO CAN YOU KEPP PART 2
Bro kinemaster pro ela vadalo tutorial cheyyi bro
Nenu supernova explosion nunchi vacanu                                              - A common man
I love🌌 universe  . I living in universe🌌. I have more money give universe🌌. Thank you🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🌹🙏🌹🙏🙏🙏🙏🙏🙏🙏. Universe🌌.
0:18 (god)
The reason why the bib bang was formed.can any one expalin pls
Super anna
Tq for this video
I like your facts
Super information brother good
Nice Video Bro 👍👍👍👍👍👍👍👍👍👍👍
Energetic voice
Anna mari big bang lo energy matter ga  marithe mana universe puttinde ade matter malli energy ga marithe em avuthunde ❔❓ it's possible or not 🤷🏻🤷🏻
The so called ‘ Big Bang theory ‘ is a false theory . In my view this is nothing but a  comic book Story . Every sentence of this theory is false .  Scientists are playing with the present and future generation .  DAR Chowdary .
Nice
Wonderful voice bro............
Anna iam your biggest fan in the world I want to meet you and to get educated from you and I have a small wish will you please tell that  Wish (From where you collect these all universe video clips and how can I get that video clips).  Please tell anna please tell for you big world wide fan 🙏🏻
What is the app name
Please explain quantum theory bro..
truth... It is a matter that everyone should recognize.. No one (Gods) created this creation.... It is true..
How scientist how the scientist know this Big Bank
Plz reply and help bro👇 Bro nenu ni lagane channel start cheddam anukuntunna..tips cheppandi bro..first lo ela mi channel ni grow chesaru..(like SEO) plz cheppandi bro.
Your explanation was superb 😊
Tqyefdhh off all la v cup Kabaddi
How do you know what is the proof
Anna artificial kidney eppudu vasthundhi ela work chesthundhi human trails eppudu chestharu anedhi oka vedio cheyyandi anna pllssss anna its a big request anna 🙏🙏🙏🙏
Matter particle  (-)x(-)=(+). ANTI MATTER KUDA AVOCHUGA  BROTHER
Edi manaki 20th century kada bumi modalu ayina apatnunchi uppudu yantha year avuthundhi
Miru chepinattu viswam ila  srusti  aite mari devudu srustinchindi viswam anduku antunaru
Waiting for your EP-9
Tapu ana nuvu chapadi daudu lakapota e srusti ladu
Excellent and informative
Anna  manam chustunna cartoons lo bey blade  and Pokemon  alantivi    Vunnaya
2021 lo chusevallu Like karo...
Are gussings
Who were watching this video in 2021
Anna nako doubt occhindhi mana earth move ainattu mana solar system kuda vere chota ki move aithadha ante unna chota nunchi vere chotaki move aithadha
I'm seeing this video for exam it was interesting
Alhamdulillahi rabbil alameen
Super ❤️❤️❤️
How a world ends
Universe form avuthundii Appudappudu marii telescope Ekkadi nunchi vachindi
How you got this pics 🤔🤔🤔🪐
Thanks q anna My social home work finished
Wow so
Kaun
Anna nee voice super
Anna face reveal ❤️
Super super super super super super super super super super super super super video
Anna aliens gurinchi pettu anna
Ee big bang ye ee maha shivudu shivuniki aakaram ledu andhuke shivunni lingam tho pujistaru
Ok
i think you are a science teacher
Bro.. Niku free fire youTube channel undha?.. Nak doubt ga undi
I have a lot of mental tension but after seeing this video I am feeling lightttttt and happy that we are not permanent to feel this all bloody things💛💛💛Anyway tnx brother💙❤️💚
అందరూ universe చాలా పెద్దది అనుకుంటారు కాని universe పెద్దది కాదు మనమే చాలా చిన్న వాళ్ళం.
��🤣
Hi
"Light year, spheres guruchi chapu anna"
You secret of success is your voice 👌👌👌Awesome voice
This is not a channel a school to know unknown things
Hi my name is eswari sai
Jesus creates all
@gorinta sukumar ok im going to hell good bye
Hell &heaven are true
సార్ ఆలా అనుకోకండి
I was a Christian now atheist
@gorinta sukumar narakam ledu em ledu
If there is a creation there must be a creator.
Hi brow
big bang jarigindhi ante nenu anammalenu anedhukante edhaina antha gundranga ela big bang jaruguthadhi naa doubt prathi okati antha sape untayi adhi ela sadhyam
Excellent. Very well explained.
Hlo anna houble  🌎 arbit lo fule Are solar energy Tirugutundi mari sun ☀ chutti plantes ela Tirugutundi
Supar
Annaya asala chandrudi daggariki endhuku veltharu
Send video fast sir
Nice information
mee  educational qualification andi bro...
Diploma in EEE bro
Big bang 💥 theory correct ✔ ite  matter anni chotla okela vundali sun ☀️  planets 🌍 enduku vunnai anni oke form lo vundali  kada okkati heat ga inko planet cold ga vundi
U are so bad noob
Super
he man aliens anevi nijamga unnaya 👽👽
answer me
Good research and good explanation bro...TQ so much
Tell about space hotel and space colonies
Bro.. విశ్వం మొత్తానికి సూర్యుడు ఒక్కడేనా కాదా 🙄
Bible is the manual
how bib bang came
Everyone need to learn about the universe
I love you  Ma Badi
J
Super
Energy either created nor destroyed how big bang happened
Ee galaxy lo akkado......inka life unde chances unnayi antava bruh??
"*Big Bang? Already it's mentioned 1450 years ago. ( ""the heavens and the earth were joined together as one unit, before We clove them asunder""  (QURAN -**21:30**).) Following this big explosion, Allah ""turned to the sky, and it had been (as) smoke. He said to it and to the earth: 'Come together, willingly or unwillingly.*  *Do research on Islam to become a scientist*"
According to Einstein nothing moves more than the speed of light.
Big fan Anna
I have a small doubt who was seen dot and it was expand
Universe end ku velithe em untundoo chepandi🙏🙏🙏🙏🙏🙏🙏
Annaya explain about Supernova...
Devudu mundugane vunnadu anduke  big bang vocchindi brother
Bro where u got this matter
Telugu badi fans
Bro your every video Are helpful to me I am big fan of you❤️
Sir banking sector gurinchi video Cheyandi
"Clear explanation, good"
విల్సన్
��💰🙏 Thankyou sir thankyou univarse thankyou money thankyou midiya 🌺💰🙏
Thank you so much my children is showing very inspiring by Telugu basically🙂
Bro Meeru chepparu aa particle anedhi expand avutundhi Kano pelaledhu Aithe aa particle aa Galaxy daggaralo expand avutundhi
Devudi chethilo.. Manam bommalam..
Thanks for giving wonderful knowledge bro
Superb....
"I love 💙 Telugu badi channel Bro , very interesting facts 👏"
Super bro .. Asalu god unnada leda
Tqqq
Ramakrishna garu maha great video andhichinadhuku 🙏🙏🙏🙏koti dhandalu sir. Ur great sir. Super exelent video sir
Annayya I strongly believe  manisi kantiki kanipinchani oka sakthi e anatha visvam nu nadhipistundi danni kontha mandhi dhevudhu antunnaru       kani manam science ani antunnam   nijamga e univers ni create chesindi yevaru soonyam lo nunchi oka bindhuvu ela puttindha ledha dhanni yevaraina akkadha pettara       oka vela aa partical nu evaryna akkapedhite vallu evaro manam telusuko vachhaa...    Dini pyena ni  abhiprayam enti
bro anti bro subtiles  telugu vasuthdi bro dispointed bre
L
Your explanation is so good keep it up. Gathering information is also so difficult
Great .How would you even get this much of information. So clear. Your simply awesome . You explain so clearly.
Wow
bro Mari God alla vacharu
"బలాలు లేదా శక్తులు ( అంతర్బలాలు or శక్తులు    )ఎన్ని రకాలు. Ex. మనోబలం, తపోబలం. దయచేసి వీటి గురించి వవరించండి."
Very nice and great job🙏🙏🙏🙏🙏🌹💐🌹💐👏👏👏👏👏🙏🙏😍
Nakshitralu bhomi nunchi entha dooram lo untai bro
Pls reveal your face bro plssssssssssssssssssssssssssssssssssssssssssssssssssssssss
Supper annya
Thanks telugu badi it is so informative video
You can find the formation of universe in Quran...it clearly said about the dust that existed during big bang....and formation of planets... And development of life on earth
మనము దూలి దుమ్ము వల్ల పుడితే ఇప్పుడు కూడా అలాగే పుట్టాలి గా
Oh my gosh  All I can say is hats off  To your  Explanation and presentaion
Miku ivi ela thelustunnay?
Hey  Super nova explosions valla jeevam produce avvadaniki elements tayarayyayi mari earth kuda form avvanappudu Hubble telescope pics ela capture cheyyagaladu
Hey i think no one can answer this  question !
Anna  naku oka dought scince nijama devudu nijama asalu devudu unnada pls reply
Anna nuvu super anna
Enty bro videos regular ga cheyadam ledhu
Manishi ela avirbhavinchadu
13 kotla 82 lakshala years before kadhu. 1382 kotla years before
Nuvvu suprr annaaaaaaaa
Bro plank length video chey bro
"bro how you got this information, are you got information from google"
��😱😱👌
Bro Space Ki Ending Undadha
super ana
Bro naaku oka doubt ippudu nuvvu e video lo physics formulas kooda big bang jarigi nappudu vachai annav kada mari kondaru scientists formulas kani pettaru anntaru mari vallu formulas invent chessara discover chessara
Interesting
Super Good Explanation.. Asalu *Energy ki kavalsina Matter* yela create iyindabba? 🤔
Hi
How a telescope take photos before earth has formed
Good information
Bayya how do you know these all facts? How u got this much knowledge?And  Videos are very interesting and useful  Hands-off bayya for this much knowledge and skills and also hardwork☺👍✌✌
Google 😄😄😄
��👑
Super bro
Most of the scientist belived in God by reading miraculous Quran
God created universe
I like universe
Añna ne voice dhanu dino madree undi anna
Super video bro 😊😊😊
��
ఆ బిందువు ఎలా ఉద్భవించింది ?
"@KRISHNA RAJU NALLA ఎవరూ సృష్టించలేదు, అసలు అప్పుడు అక్కడ జీవమే లేదు.అటువంటప్పుడు ఎవరు సృష్టించారు అన్న ప్రశ్నకు అర్థమే లేదు."
@GS energy ni ఎవరు సృష్టించారు
అది బిందువు కాదు ఎనర్జీ
��💐
Amazing video 🥰😍🤩
Alsalu antimatter ante anti
Anna Antimatter gurinchi video chaiyava
Quran explains big bang theory 1400 years ago
it's not correct
"Anni Elements miru Cheppina Theorylo nundi Raledhu ,Konni Manmade. Meru  Theory nundi Vachayani Chepparu"
"Anni Elements miru Cheppina Theorylo nundi Raledhu ,Konni Manmade. Meru  Theory nundi Vachayani Chepparu"
I loved the quote in the beginning ❤️
Hi super super super super super super
Superb bro i want to see more videos from you
��😃😃😃😃😃😃😃😃😃😃😃😃
Do more videos like this about space
Good....
"Anna, how you kept photos of universe in the video Please tell where you founded those images and that are moving"
BigBang
Creater is Lord Jesus Christ.....🌏 Start is there End also is there..🌍this universe Ends when second coming of lord jesus....✝️✝️
This is the creator of lord Jesus one and only God Jesus
Bro edantha Ela thelusukunnavu ... Really ur great 👌
This video hypnotized me if i click this video . My brain ordered me to watch full playlist and break the like button ! And press bell icon!!
Thanks you so much for this video but you can make a video of full information about moon please
"Super bro super explanation  , so use full viedo for students"
��😁😁😁🙏🙏🙏👍👍👍👍👍Hi
Hjgkrkrjw
Who discover the big bang theory 🤔
theory proposed by abbe george lemaitre
"Super bro.. your explanation is very good,Easy to understand . Thank you so much 🙏🏿 brother"
Anna stars yakkada untaie
Our Earth vayasu 4.5 billion years
The journey of universe episodes chey bro..
Aliens have or not please do video
NICE VID. KEEP GOING
"Anna I have one doubt univars loo light ,light speed tho travell chestundhikadha eithe sun rays earth 🌎 kii ravadam kosam 8 min endhuku paduthundhi please anna cheppu"
Wonderful
Ante time travel nushe putechenaremo
Big Bang theory is a comic book story .  There is no answer for the basic matter in Big Bang theory .  Every sentence in Big Bang theory is false . No one on Earth know nothing about formation of the Universe  .   No one on Earth know nothing about CORONA of the Sun . No one on Earth know nothing about formation of water on Planets .  How Asteroids formed ?  How Satellites formed ? No one on Earth got the right to talk about the Universe .
Asalu devudu Ani Peru meeda edi cheppina daaniki particular proof vundadu just okari imagination tho Edo toochite adi cheptaaru science lo proofs vuntaay....perfect proof lekunte adi nijam Ani oppukoodu...devudu ane daantlo em proofs lekunna nammestaaru
Helo bro this is Kevin I know all these things but is there aliens
Thanks bro for the information ☺️☺️
Mee voice ki addict aipoyanu bro
Hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii Rama Krishna
How we birth then God is not there means 👍👍👍
Anna earth and planets sphere shape lo undadaniki karanamemito thelisthe video cheyava please anna
Super
ఆ బిందు శివుడు అన్న
BRO space facts cheyyu bro  plzzzzzzzzzz ❤️
Vaav...........      ......
Anna o ka vela manam galaxi lo ke veltai am aithond
"My channel name is ""K.SHASHI VADHAN"" Please support my channel"
"Bro how you did graphics Please tell to me, I want to make videos like you😍😍😍"
Bro asal manushule lenappudu Big bang ni avaru observe chesaru
I love u bro and journey of universe is awesome
Bro  atoms molecules video chayava
Anna background music chala bagundi and me explanation superb illantivi videos inka unte pettandi anna
"నేటి ఆధునిక సైన్స్ పుట్టి వందల సంవత్సరాలు మాత్రమే.   ఇప్పటి మతాలూ (క్రైస్తవం, ఇస్లాం) పుట్టి కూడా వేల సంవత్సరాలుకు పూర్వం మాత్రమే.  (ఒకటి విచ్చలవిడితనానికి, మరొకటి ఉగ్రవాదానికి పుట్టిల్లు)   ఈ మతాలూ దేవుడిని నమ్ముతాయి. దేవుడు ఒక్కడే అని నమ్ముతాయి.   కానీ హైందవం మాత్రం సనాతనమైనది.    పరః బ్రహ్మ - 1, అదే (Oneness) దేవతలు - ముక్కోటి  సనాతన హైందవం అనేది అద్భుతమైన శాస్త్ర  విజ్ఞానం. ఇది కేవలం నమ్మకం కాదు, సైన్స్  ఉదా: అమ్మవారి కనురెప్పపాటు సమయములో ఎన్నో బ్రహ్మాండాలు పుడుతుంటాయి, పోతుంటాయి.    దీన్ని డీకోడ్ చేస్తే.  బ్రహ్మాండం అంటే ఒక పాలపుంత (గెలాక్సీ) ఈ అనంతమైన విశ్వంలో ఎన్నో కోట్ల గెలాక్సీలు వున్నాయి. అదే హిందూ శాస్త్రాల ప్రకారం బ్రహ్మాండాలు.  ఈ గెలాక్సీలు కూడా పుట్టుకకు ముందు ఈ విశ్వమంతా కూడా సూన్యమే ఉంటుంది. అలాగే ఏదో ఒక సమయములో ఈ గెలాక్సీలు  అన్ని కూడా సూన్యములో కలిసి డిజప్పిర్ అవుతాయి. మిగిలేది ఏమిలేదు సూన్యం మాత్రమే. అదే ONENESS.  అలాగే మన మహర్షులు దర్శించిన  చెప్పిన సూత్రమే  ""అమ్మవారి కనురెప్పపాటు సమయములో ఎన్నో బ్రహ్మాండాలు పుడుతుంటాయి, పోతుంటాయి. అలాగే ఇప్పటికి ఎన్ని కనురెప్పలు వేసిందో వేదాలైన చెప్పగాలోవో, లేవో""  యింగిలీసు పుట్టడానికి కోట్ల సంవత్సరాలకు పూర్వమే శాస్త్ర విజ్ఞానం పుట్టింది. యంగిలీసులో వున్నదే విజ్ఞానం కాదు. పరిపూర్ణమైనది కూడా కాదు.   The modern science is not ultimate, They are updates every time. But ""SANATANA HAINDAVAM"" is ULTIMATE, no updates required."
Neeku yes
Teacher:DNA antee emiti Student:oka Roju time I andi Teacher:Why? Student:I ask telugu badi channel sir
"7:57   Time 9 billion light years ok, Diameter 3 Trillion( 300000 Crore L.Y)  how is possible bro, Some NASA information about universe length only 4000 crore light years. Stills this year. Please explain me"
Bro paradoxical photons of different alogrithm ni = mc ^2 chestey warp antimatters vastay kada bro mari light kana speed kadho bro
ఈ gravity అనేది మనని ఎలా లాగుతుంది?
Big Bang theory is a false theory .  I can prove .
"I am a science student,so i wont believe in god,"
"Hindu Religion antene science, idi mundu telusukovali,Bhagavad-Gita lo scientific ga cheppabadindi chadavandi, chadivina tharuvatha mathaalu nammakama kaadha ani cheppali."
"Brother string theory gurinchi explanation kaavali , okka video cheyu bro daanigurinchi,,universe gurinchi inkaa chaala thelusukovachu aani naa doubt"
మీకు ఇదంతా ఎలా తెలుసు
I have a doubt then who is god
Bigbang not make god only make okay ex air is a god
I like the video of Univers video
Earth lenappudu telescope super Nova photos ela thisthundi sir ?
Anna great efforts Anna.🤩🤩... And advance congratulations for 2M
Good videos
Love you Anna all good videos
Thank you brother dini dwara anno new vishayalu talusukogaluguttunam brother please tell how the mountains formed this is used to my studies
Super bro kaani suryudu chuttu grahalu Enduku thiruguthu unnayi
Big bang ledu emi ledu vedava mokaalara idhantha devuni strusti edo naalugu matalu you tube lo chappadam daniki likes ivvadam use less fellows
Anna oka doubt injection chesinappudu aa liquid ela panichesthundhi
Anna please face reveal
My friends are telling me la**ot when I tell about this to them
I was interested in listening to the telugu badi facts and I hope the telugu badi channel will continue in revealing facts about our universe
Bro u r amazing thanks for all this information. because of u so many people are getting their lifes
Please do a video of tips to see horror movie without fear
"I used to watch Carl Sagan and Neil de Grasse Tyson vedios lot, now I completely addicted to your vedios. Notice the difference."
Edwin Hubble or Edwin abul
How we know this is happened
Thank you .... for the information It help me a lot in my NASA exam.
@Al Mataf Islamic Information what is this allah mahamadlulllah
"Hey that means you are an American , right"
Matha pra hari
Do Research on Islam you will become a scientist...
"*Big Bang? Already it's mentioned 1450 years ago. ( ""the heavens and the earth were joined together as one unit, before We clove them asunder"" (QURAN -**21:30**).) Following this big explosion, Allah ""turned to the sky, and it had been (as) smoke. He said to it and to the earth: 'Come together, willingly or unwillingly.*"
Wonderful✨😍✨😍  Extodinary king👑 of voice.  No words......
Wts the meaning of binduvu
Binduvu means chukka or star
Hi bro next video black hole lopaliki valutha akadiki valutham
1st read the bible bro  apudu universe ela yerpadindho mike telusthundhi ....
"This is all beautiful creation of Jesus the real God, no theories all theories are just false"
"Allahu,akbar"
Supper
Annayya please cheppandi devudu unnada
is still now big bang is increasing
I love your voice bro
Thank you so much Bro 😍
"big bang ki , black whole ki sambandam amundhi"
Bro my question may be silly but  na doubt clear kavali so question entente oka point dot nundi ee universe puttindi according to the Big Bang Theory na question entante ilanti points dots enni unnai unte inka manaku theliyani enni Vere universe lu unnai
Supppper
��👌👌👌👍👍
computer virus please
What is a galaxy
Excellent explanation 👏👏👏
Why bro sky also blue
Atmosphere layers and ozone
బరో పెట్రోల్  తో  అలలా కార్ ala  మొవింగ్ ala ఔతుంది
Cricket facts chepu
